Invoice_id,Branch,City,Customer_type,Gender,Product_line, Unitprice ,Quantity,Tax _5, Total ,Date,Time,Payment,cogs,gross_margin_percentage, gross_income ,Rating
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.2,7,18.26,384,3/9/2019,10:54:00 AM,Cash,365.26,4.76,18,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.3,4,4.46,94,3/1/2019,4:23:00 PM,Credit card,89.28,4.76,4,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176,2/28/2019,7:33:00 PM,Ewallet,168,4.76,8,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.99,21,2/8/2019,11:39:00 AM,Ewallet,19.7,4.76,1,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.9,7,26.56,558,1/24/2019,10:38:00 AM,Ewallet,531.16,4.76,27,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.7,1,2.69,56,3/1/2019,8:03:00 PM,Ewallet,53.72,4.76,3,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,82,10,40.98,860,3/10/2019,12:39:00 PM,Credit card,819.5,4.76,41,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,597,3/23/2019,3:59:00 PM,Credit card,568.4,4.76,28,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.8,10,29.38,617,1/29/2019,2:26:00 PM,Ewallet,587.6,4.76,29,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.6,8,36.62,769,1/12/2019,6:22:00 PM,Ewallet,732.48,4.76,37,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,94,9,42.28,888,3/20/2019,11:32:00 AM,Cash,845.64,4.76,42,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.6,7,19.46,409,3/23/2019,12:41:00 PM,Cash,389.27,4.76,19,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.8,1,4.24,89,1/14/2019,3:20:00 PM,Ewallet,84.83,4.76,4,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.6,2,7.16,150,2/12/2019,2:33:00 PM,Ewallet,143.26,4.76,7,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.7,2,3.77,79,2/20/2019,3:29:00 PM,Ewallet,75.38,4.76,4,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.7,8,12.67,266,1/2/2019,4:19:00 PM,Credit card,253.36,4.76,13,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.4,1,1.92,40,2/2/2019,4:33:00 PM,Cash,38.42,4.76,2,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.2,10,32.62,685,1/8/2019,7:07:00 PM,Credit card,652.3,4.76,33,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.5,5,2.63,55,1/30/2019,2:43:00 PM,Credit card,52.65,4.76,3,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.3,9,5.53,116,3/26/2019,7:28:00 PM,Credit card,110.61,4.76,6,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.2,7,28.43,597,1/15/2019,8:44:00 PM,Cash,568.61,4.76,28,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.3,4,4.46,94,3/14/2019,11:16:00 AM,Ewallet,89.28,4.76,4,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.3,5,6.82,143,2/3/2019,10:31:00 AM,Credit card,136.4,4.76,7,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.4,10,8.71,183,2/22/2019,12:30:00 PM,Ewallet,174.2,4.76,9,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.3,5,18.32,385,1/24/2019,3:05:00 PM,Ewallet,366.4,4.76,18,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.9,3,12.73,267,1/25/2019,6:30:00 PM,Ewallet,254.61,4.76,13,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.3,8,38.92,817,3/9/2019,1:18:00 PM,Credit card,778.32,4.76,39,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.7,8,14.3,300,2/17/2019,3:28:00 PM,Ewallet,285.92,4.76,14,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.5,6,28.96,608,1/11/2019,11:52:00 AM,Cash,579.12,4.76,29,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.9,10,9.43,198,2/27/2019,6:24:00 PM,Ewallet,188.5,4.76,9,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.4,4,11.08,233,3/25/2019,3:19:00 PM,Ewallet,221.56,4.76,11,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,811,2/11/2019,10:38:00 AM,Credit card,772,4.76,39,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.1,10,36.07,757,1/31/2019,3:12:00 PM,Credit card,721.3,4.76,36,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.9,8,25.55,537,1/20/2019,5:48:00 PM,Ewallet,511.04,4.76,26,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.7,5,2.67,56,3/26/2019,11:07:00 AM,Ewallet,53.45,4.76,3,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233,1/20/2019,3:48:00 PM,Credit card,222,4.76,11,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.5,8,38.18,802,3/5/2019,7:40:00 PM,Ewallet,763.68,4.76,38,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.1,3,11.41,240,1/5/2019,8:30:00 PM,Credit card,228.18,4.76,11,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.7,6,4.11,86,2/13/2019,1:59:00 PM,Cash,82.14,4.76,4,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.6,4,19.13,402,3/16/2019,6:51:00 PM,Cash,382.56,4.76,19,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.4,6,3.43,72,1/15/2019,5:24:00 PM,Cash,68.58,4.76,3,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.5,4,19.11,401,2/26/2019,11:58:00 AM,Ewallet,382.16,4.76,19,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.9,7,30.05,631,2/27/2019,7:01:00 PM,Credit card,601.09,4.76,30,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,68,7,23.8,500,2/17/2019,4:50:00 PM,Ewallet,475.93,4.76,24,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.4,1,2.62,55,2/6/2019,10:22:00 AM,Credit card,52.42,4.76,3,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.7,2,6.57,138,1/17/2019,4:46:00 PM,Cash,131.3,4.76,7,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.9,5,7.22,152,1/22/2019,6:08:00 PM,Credit card,144.3,4.76,7,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.3,7,22.86,480,3/5/2019,6:02:00 PM,Credit card,457.17,4.76,23,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.4,1,4.67,98,1/3/2019,1:07:00 PM,Cash,93.38,4.76,5,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.3,5,6.31,133,3/20/2019,5:52:00 PM,Cash,126.25,4.76,6,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.9,9,39.54,830,1/31/2019,8:32:00 PM,Ewallet,790.83,4.76,40,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183,2/19/2019,7:24:00 PM,Cash,174.4,4.76,9,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.8,4,18.95,398,2/11/2019,4:06:00 PM,Ewallet,379.04,4.76,19,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.6,1,1.53,32,2/5/2019,2:14:00 PM,Credit card,30.62,4.76,2,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44,8,17.6,370,3/3/2019,5:36:00 PM,Cash,352.08,4.76,18,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.2,5,2.54,53,2/24/2019,1:08:00 PM,Ewallet,50.8,4.76,3,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.6,7,26.1,548,2/4/2019,4:09:00 PM,Credit card,522.06,4.76,26,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.9,8,28.76,604,2/19/2019,11:33:00 AM,Ewallet,575.12,4.76,29,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,11,5,2.75,58,1/23/2019,10:18:00 AM,Credit card,54.95,4.76,3,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.5,3,9.07,190,1/14/2019,10:55:00 AM,Credit card,181.41,4.76,9,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.9,7,20.62,433,1/17/2019,3:15:00 PM,Ewallet,412.37,4.76,21,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.4,1,2.32,49,3/3/2019,8:06:00 PM,Credit card,46.41,4.76,2,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.6,4,13.71,288,2/15/2019,8:21:00 PM,Credit card,274.2,4.76,14,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.4,10,48.69,1022,1/15/2019,1:48:00 PM,Credit card,973.7,4.76,49,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,681,2/27/2019,12:52:00 PM,Credit card,648.2,4.76,32,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.6,2,4.66,98,2/26/2019,12:28:00 PM,Credit card,93.22,4.76,5,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.2,2,2.72,57,3/15/2019,4:26:00 PM,Ewallet,54.36,4.76,3,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.9,1,3.04,64,1/24/2019,1:24:00 PM,Cash,60.87,4.76,3,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.5,10,12.25,257,2/22/2019,3:15:00 PM,Cash,244.9,4.76,12,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.8,1,4.64,97,3/15/2019,10:50:00 AM,Credit card,92.78,4.76,5,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.7,5,21.67,455,2/11/2019,6:38:00 PM,Ewallet,433.45,4.76,22,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23,6,6.9,145,1/12/2019,4:45:00 PM,Ewallet,138.06,4.76,7,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,254,3/3/2019,7:30:00 PM,Ewallet,241.6,4.76,12,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.4,7,23.59,495,3/23/2019,1:23:00 PM,Ewallet,471.73,4.76,24,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,49,9,22.03,463,3/4/2019,11:27:00 AM,Cash,440.64,4.76,22,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.6,9,34.02,714,2/23/2019,11:12:00 AM,Cash,680.31,4.76,34,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.5,4,15.49,325,3/17/2019,4:36:00 PM,Cash,309.88,4.76,15,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.2,2,9.32,196,1/16/2019,6:41:00 PM,Credit card,186.36,4.76,9,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.2,4,10.05,211,1/8/2019,5:12:00 PM,Cash,200.92,4.76,10,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.8,1,0.89,19,1/14/2019,10:38:00 AM,Cash,17.75,4.76,1,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.2,10,31.09,653,1/31/2019,10:33:00 AM,Ewallet,621.8,4.76,31,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.8,8,4.3,90,3/15/2019,2:38:00 PM,Ewallet,86,4.76,4,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.3,10,20.13,423,2/24/2019,6:06:00 PM,Credit card,402.6,4.76,20,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,65,5,16.24,341,2/8/2019,12:52:00 PM,Credit card,324.85,4.76,16,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.2,1,4.76,100,3/22/2019,2:00:00 PM,Cash,95.15,4.76,5,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.6,8,19.45,408,1/24/2019,10:57:00 AM,Cash,388.96,4.76,19,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.2,8,21.28,447,3/14/2019,4:45:00 PM,Ewallet,425.68,4.76,21,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.4,7,15.9,334,1/23/2019,11:15:00 AM,Cash,318.08,4.76,16,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.9,8,13.55,285,1/19/2019,8:29:00 PM,Ewallet,271.04,4.76,14,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.2,4,19.23,404,1/27/2019,8:03:00 PM,Credit card,384.64,4.76,19,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.2,5,11.79,248,2/3/2019,2:35:00 PM,Credit card,235.8,4.76,12,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.9,4,10.58,222,3/25/2019,4:32:00 PM,Ewallet,211.56,4.76,11,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.7,2,4.77,100,2/24/2019,10:10:00 AM,Credit card,95.36,4.76,5,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.2,1,0.51,11,2/7/2019,2:15:00 PM,Cash,10.17,4.76,1,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.7,3,10.31,216,3/4/2019,10:05:00 AM,Cash,206.13,4.76,10,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.1,7,21.03,442,2/14/2019,11:36:00 AM,Credit card,420.56,4.76,21,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22,4,4.4,92,1/29/2019,6:15:00 PM,Credit card,88.04,4.76,4,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.1,9,32.45,681,1/28/2019,1:53:00 PM,Credit card,648.99,4.76,32,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.3,3,6.19,130,3/26/2019,6:37:00 PM,Credit card,123.84,4.76,6,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,65,10,32.48,682,3/24/2019,6:27:00 PM,Cash,649.5,4.76,32,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.2,10,37.11,779,1/1/2019,2:42:00 PM,Credit card,742.2,4.76,37,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.6,8,4.22,89,1/24/2019,5:43:00 PM,Cash,84.48,4.76,4,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.6,4,12.51,263,2/25/2019,6:37:00 PM,Cash,250.28,4.76,13,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.9,8,4.74,100,1/9/2019,4:34:00 PM,Cash,94.8,4.76,5,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.57,96,2/14/2019,2:42:00 PM,Ewallet,91.3,4.76,5,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.7,7,14.26,299,3/12/2019,11:01:00 AM,Ewallet,285.11,4.76,14,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.4,1,2.62,55,3/26/2019,7:44:00 PM,Cash,52.38,4.76,3,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.5,5,9.64,202,1/9/2019,1:34:00 PM,Ewallet,192.7,4.76,10,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.6,6,13.39,281,1/2/2019,8:08:00 PM,Credit card,267.78,4.76,13,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.9,10,27.94,587,1/15/2019,3:01:00 PM,Cash,558.7,4.76,28,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.2,6,8.77,184,1/1/2019,11:40:00 AM,Ewallet,175.32,4.76,9,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.9,3,7.79,164,2/15/2019,3:21:00 PM,Cash,155.82,4.76,8,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63,2/28/2019,5:38:00 PM,Cash,60.3,4.76,3,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.5,2,3.95,83,3/2/2019,4:16:00 PM,Credit card,78.94,4.76,4,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.9,2,1.49,31,2/13/2019,6:15:00 PM,Credit card,29.74,4.76,1,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.3,1,1.07,22,1/26/2019,12:43:00 PM,Cash,21.32,4.76,1,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.8,3,14.07,295,1/30/2019,11:32:00 AM,Credit card,281.34,4.76,14,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.3,1,3.66,77,1/27/2019,6:08:00 PM,Ewallet,73.26,4.76,4,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.4,1,1.12,23,1/30/2019,5:08:00 PM,Credit card,22.38,4.76,1,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.9,9,32.8,689,1/8/2019,7:38:00 PM,Cash,655.92,4.76,33,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624,1/19/2019,1:11:00 PM,Cash,594.6,4.76,30,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.71,78,1/25/2019,11:05:00 AM,Cash,74.1,4.76,4,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.5,2,9.85,207,2/19/2019,10:12:00 AM,Ewallet,196.96,4.76,10,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.2,7,18.62,391,1/14/2019,3:42:00 PM,Ewallet,372.33,4.76,19,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.8,10,26.4,554,2/25/2019,11:58:00 AM,Ewallet,527.9,4.76,26,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,96,5,23.99,504,1/23/2019,2:21:00 PM,Ewallet,479.75,4.76,24,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.5,9,16.43,345,2/16/2019,10:52:00 AM,Cash,328.59,4.76,16,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.1,8,8.45,177,1/1/2019,7:31:00 PM,Cash,168.96,4.76,8,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.3,4,5.66,119,3/7/2019,6:35:00 PM,Cash,113.24,4.76,6,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.6,6,17.28,363,2/15/2019,1:51:00 PM,Cash,345.54,4.76,17,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.6,9,21.43,450,1/23/2019,12:35:00 PM,Cash,428.67,4.76,21,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.3,1,4.31,91,2/20/2019,1:24:00 PM,Ewallet,86.27,4.76,4,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.8,2,1.28,27,1/8/2019,6:06:00 PM,Ewallet,25.52,4.76,1,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.3,9,5.08,107,3/17/2019,11:55:00 AM,Credit card,101.52,4.76,5,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.1,7,17.87,375,1/12/2019,11:42:00 AM,Cash,357.49,4.76,18,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.6,3,11.94,251,1/8/2019,2:30:00 PM,Cash,238.77,4.76,12,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.8,3,5.07,107,1/26/2019,3:11:00 PM,Ewallet,101.43,4.76,5,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.5,8,36.21,760,3/15/2019,2:48:00 PM,Credit card,724.24,4.76,36,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.8,2,6.28,132,1/17/2019,12:36:00 PM,Ewallet,125.64,4.76,6,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.3,3,3.65,77,1/8/2019,7:09:00 PM,Credit card,72.93,4.76,4,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.6,4,12.92,271,1/6/2019,1:35:00 PM,Ewallet,258.36,4.76,13,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.8,7,8.69,182,2/16/2019,10:33:00 AM,Credit card,173.74,4.76,9,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.83,59,3/13/2019,3:45:00 PM,Ewallet,56.5,4.76,3,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.4,10,10.72,225,1/28/2019,11:51:00 AM,Cash,214.3,4.76,11,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.1,6,26.72,561,1/18/2019,5:26:00 PM,Cash,534.36,4.76,27,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.3,4,4.66,98,3/19/2019,11:52:00 AM,Credit card,93.16,4.76,5,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.3,8,26.1,548,3/15/2019,2:04:00 PM,Ewallet,522.08,4.76,26,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.4,1,2.62,55,2/12/2019,5:49:00 PM,Cash,52.35,4.76,3,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.8,1,1.99,42,2/25/2019,8:19:00 PM,Cash,39.75,4.76,2,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90,8,36.01,756,3/21/2019,4:08:00 PM,Credit card,720.16,4.76,36,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,102,1/19/2019,10:17:00 AM,Ewallet,96.8,4.76,5,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.2,10,16.61,349,1/8/2019,2:25:00 PM,Ewallet,332.1,4.76,17,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.2,8,4.07,86,3/30/2019,12:51:00 PM,Credit card,81.44,4.76,4,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,32,10,16,336,2/20/2019,3:18:00 PM,Credit card,319.9,4.76,16,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.4,6,10.33,217,3/30/2019,12:45:00 PM,Ewallet,206.52,4.76,10,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.3,2,8.33,175,3/19/2019,1:37:00 PM,Cash,166.68,4.76,8,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.6,7,15.95,335,1/13/2019,10:03:00 AM,Cash,319.06,4.76,16,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.4,92,2/5/2019,7:42:00 PM,Ewallet,87.9,4.76,4,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.5,10,36.74,771,3/23/2019,1:14:00 PM,Ewallet,734.7,4.76,37,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.2,8,4.88,102,3/13/2019,12:47:00 PM,Ewallet,97.52,4.76,5,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.9,10,38.46,808,3/17/2019,7:53:00 PM,Ewallet,769.2,4.76,38,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.7,5,20.92,439,2/21/2019,10:26:00 AM,Cash,418.3,4.76,21,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.9,8,23.16,486,2/7/2019,3:06:00 PM,Cash,463.28,4.76,23,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.5,5,23.12,486,3/2/2019,4:35:00 PM,Credit card,462.45,4.76,23,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.4,5,7.1,149,3/6/2019,8:57:00 PM,Cash,141.9,4.76,7,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.5,6,15.14,318,2/6/2019,3:16:00 PM,Credit card,302.7,4.76,15,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.2,8,39.66,833,1/28/2019,5:47:00 PM,Credit card,793.28,4.76,40,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.7,7,21.26,446,1/18/2019,4:23:00 PM,Ewallet,425.18,4.76,21,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.3,6,14.18,298,2/5/2019,10:17:00 AM,Cash,283.62,4.76,14,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629,3/2/2019,1:50:00 PM,Cash,599.2,4.76,30,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35,9,15.77,331,2/9/2019,7:17:00 PM,Ewallet,315.36,4.76,16,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.8,9,20.18,424,1/14/2019,2:00:00 PM,Credit card,403.56,4.76,20,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,46,4,9.19,193,2/9/2019,12:02:00 PM,Ewallet,183.88,4.76,9,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.7,5,6.93,146,3/26/2019,8:21:00 PM,Credit card,138.65,4.76,7,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.5,7,4.04,85,1/28/2019,5:35:00 PM,Cash,80.71,4.76,4,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.3,2,5.83,122,2/14/2019,12:42:00 PM,Ewallet,116.64,4.76,6,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.4,4,15.68,329,3/24/2019,5:56:00 PM,Cash,313.52,4.76,16,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.6,10,42.31,888,2/9/2019,6:58:00 PM,Credit card,846.1,4.76,42,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.9,5,20.72,435,3/24/2019,2:08:00 PM,Credit card,414.4,4.76,21,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.5,2,7.95,167,3/27/2019,4:30:00 PM,Ewallet,159.08,4.76,8,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49,10,24.51,515,1/27/2019,10:44:00 AM,Credit card,490.1,4.76,25,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.2,3,4.37,92,3/27/2019,8:29:00 PM,Credit card,87.45,4.76,4,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.1,4,11.23,236,1/19/2019,11:43:00 AM,Ewallet,224.52,4.76,11,8.6
